UserID,UserName,Age,Gender,Email,TotalCoursesEnrolled,UniqueCategoriesEnrolled,AverageCoursesPerCategory,EnrollmentFrequency,TotalSpending,AverageSpending,Cat_Artificial Intelligence,Cat_Business,Cat_Cybersecurity,Cat_Data Science,Cat_Design,Cat_Digital Marketing,Cat_Finance,Cat_Machine Learning,Cat_Marketing,Cat_Programming,Cat_Project Management,Cat_Web Development,Level_Advanced,Level_Beginner,Level_Intermediate,AverageCourseRating,DiversityScore,LearningDepthIndex,Cluster
U01810,bridgetjohnson,15,Female,cgonzalez@outlook.com,15,8,1.875,1.3043478260869563,2242.06,149.47066666666666,2,4,1,1,1,0,0,2,0,0,2,2,7,3,5,2.9113333333333333,0.5333333333333333,0.375,1
U01811,lauriejoyce,28,Female,tsparks@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U01812,drussell,17,Male,vbernard@gmail.com,15,10,1.5,1.3392857142857144,798.53,53.23533333333333,0,0,1,2,1,1,1,2,1,2,2,2,6,5,4,2.9353333333333333,0.6666666666666666,0.7142857142857143,1
U01813,williamstone,24,Female,amber77@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.65,1.0,1.0,0
U01814,gwilliams,17,Female,donaldconrad@hotmail.com,3,3,1.0,0.7317073170731707,472.28,157.42666666666665,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2.8266666666666667,1.0,0.5,0
U01815,younggina,30,Male,kristineaton@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.51,1.0,1.0,0
U01816,dwayneatkins,21,Male,teresa09@outlook.com,2,2,1.0,0.2816901408450704,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2.895,1.0,2.0,0
U01817,hillbrian,33,Male,cody19@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,0
U01818,samuel96,15,Male,leahlambert@gmail.com,2,2,1.0,4.285714285714286,53.86,26.93,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3.595,1.0,1.0,0
U01819,kmontgomery,17,Male,qvelasquez@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U01820,vmorrow,24,Male,douglas57@gmail.com,15,11,1.3636363636363635,1.371951219512195,2407.56,160.504,1,3,1,2,1,1,1,1,2,1,1,0,6,5,4,2.8746666666666667,0.7333333333333333,0.7142857142857143,1
U01821,blankenshipmichael,22,Male,stephaniejohnston@outlook.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U01822,harriseric,22,Male,clee@yahoo.com,15,9,1.6666666666666667,1.2857142857142858,447.03,29.802000000000003,1,1,0,0,2,1,3,3,1,0,2,1,6,5,4,2.906,0.6,0.7142857142857143,1
U01823,djarvis,22,Male,mahoneymichael@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U01824,austinbethany,20,Male,scott08@yahoo.com,1,1,1.0,30.0,327.99,327.99,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.51,1.0,1.0,0
U01825,jeff93,25,Male,xchavez@gmail.com,14,9,1.5555555555555556,1.6470588235294117,758.12,54.151428571428575,2,0,2,0,1,2,1,3,1,0,1,1,3,4,7,3.143571428571429,0.6428571428571429,1.0,1
U01826,jenniferfields,17,Male,bryantchristopher@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.0,1.0,0
U01827,mitchellmarsh,28,Male,robin95@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.45,1.0,0.0,0
U01828,molly55,21,Male,stephanie34@hotmail.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U01829,walkerlisa,27,Male,deannaoconnor@yahoo.com,2,2,1.0,0.7142857142857142,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3.005,1.0,0.0,0
U01830,james96,15,Male,gmedina@hotmail.com,1,1,1.0,30.0,37.89,37.89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.3,1.0,0.0,0
U01831,eherrera,34,Female,perkinsedwin@yahoo.com,1,1,1.0,30.0,472.28,472.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.74,1.0,1.0,0
U01832,rebecca57,24,Male,rosstammy@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U01833,brittneyphillips,16,Male,mccoycraig@outlook.com,2,2,1.0,0.3703703703703703,487.92,243.96,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4.215,1.0,0.0,0
U01834,rebecca24,33,Female,sara87@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.73,1.0,0.0,0
U01835,williamfranklin,27,Male,dylanvargas@hotmail.com,2,1,2.0,8.571428571428571,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4.755,0.5,0.0,0
U01836,daniel27,32,Female,eric61@hotmail.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U01837,ogutierrez,24,Female,omolina@yahoo.com,1,1,1.0,30.0,326.02,326.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.69,1.0,0.0,0
U01838,haynesrobert,24,Male,lwebster@hotmail.com,2,2,1.0,1.25,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,4.015,1.0,0.0,0
U01839,kmelton,22,Female,juliecombs@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,1.0,0.0,0
U01840,bradley44,35,Female,sharris@hotmail.com,14,10,1.4,1.3592233009708738,460.83,32.916428571428575,0,1,1,1,0,1,1,3,1,2,2,1,5,6,3,3.3735714285714287,0.7142857142857143,1.0,1
U01841,jessicagonzalez,18,Female,jennifer41@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U01842,serranoandre,33,Female,john25@outlook.com,13,9,1.4444444444444444,1.1436950146627567,1169.28,89.94461538461539,2,0,1,1,1,0,2,2,1,1,2,0,3,6,4,3.1123076923076924,0.6923076923076923,1.5,1
U01843,tiffany83,19,Female,jonathancarson@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.67,1.0,0.0,0
U01844,colemanmelissa,18,Female,isaac36@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U01845,andrewbell,17,Female,fosborne@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.45,1.0,0.0,0
U01846,kevinalexander,21,Female,campbelljames@hotmail.com,2,2,1.0,0.7692307692307692,117.68,58.84,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3.755,1.0,0.5,0
U01847,ujohnson,18,Female,tbridges@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U01848,jhoward,30,Female,msmith@gmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U01849,elizabethfloyd,23,Male,meganbenson@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U01850,justin74,29,Female,lee01@gmail.com,3,2,1.5,0.3557312252964427,418.61,139.53666666666666,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,3.3633333333333333,0.6666666666666666,1.0,0
U01851,abarnes,20,Male,adavis@outlook.com,4,3,1.3333333333333333,0.4979253112033195,668.63,167.1575,0,2,0,1,0,0,0,0,0,0,1,0,1,0,3,3.1375,0.75,0.0,0
U01852,schwartzgregory,19,Female,jacobslindsey@gmail.com,4,4,1.0,0.5405405405405406,513.3,128.325,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2,2.9425,1.0,0.5,0
U01853,boydsherry,31,Male,zhangtonya@outlook.com,1,1,1.0,30.0,89.59,89.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68,1.0,0.0,0
U01854,pruittdavid,16,Male,ryan07@gmail.com,13,9,1.4444444444444444,1.21875,1160.54,89.27230769230769,0,1,0,1,0,1,2,1,2,2,1,2,5,4,4,3.4423076923076925,0.6923076923076923,0.6666666666666666,1
U01855,krichardson,15,Female,karen00@gmail.com,1,1,1.0,30.0,53.86,53.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.47,1.0,1.0,0
U01856,cohenlauren,27,Male,michaeljones@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U01857,aprilvincent,27,Female,briggssheila@outlook.com,2,2,1.0,1.2765957446808511,53.86,26.93,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.46,1.0,0.5,0
U01858,clarkebianca,34,Female,davidfitzpatrick@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U01859,thomas50,24,Female,dmiller@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,1.0,1.0,0
U01860,bhardy,19,Male,kevin81@yahoo.com,3,3,1.0,0.2662721893491124,487.92,162.64,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,3.236666666666667,1.0,0.3333333333333333,0
U01861,ddominguez,28,Female,wilsonlisa@outlook.com,2,1,2.0,0.6976744186046512,95.21,47.605,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3.02,0.5,0.0,0
U01862,daniel53,24,Male,uchaney@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U01863,wlopez,26,Male,cbutler@outlook.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U01864,michelleharper,15,Male,timothy88@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U01865,josephwilson,18,Male,stacylowe@yahoo.com,4,3,1.3333333333333333,0.4477611940298507,0.0,0.0,0,0,1,0,0,0,1,0,0,2,0,0,1,2,1,1.915,0.75,1.0,0
U01866,davidharrell,25,Male,rnicholson@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U01867,monica16,24,Female,shari53@gmail.com,13,8,1.625,1.3356164383561644,892.1,68.62307692307692,2,0,1,0,2,0,2,0,1,2,1,2,2,7,4,3.3230769230769237,0.6153846153846154,2.333333333333333,1
U01868,leslie60,27,Female,lowehector@outlook.com,2,2,1.0,0.2120141342756183,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3.025,1.0,1.0,0
U01869,obennett,32,Male,cnguyen@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U01870,edwin11,28,Female,kblanchard@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U01871,danielparks,21,Male,debra91@hotmail.com,14,8,1.75,1.4788732394366195,916.53,65.46642857142857,1,2,2,3,2,0,0,1,0,0,1,2,5,3,6,3.2671428571428573,0.5714285714285714,0.5,1
U01872,gatesbrittany,28,Female,bobby06@outlook.com,14,10,1.4,1.3504823151125402,2084.41,148.88642857142855,1,2,2,1,2,0,1,0,1,2,1,1,3,5,6,3.314285714285714,0.7142857142857143,1.25,1
U01873,jason10,26,Male,travischristopher@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U01874,lancelove,15,Female,kbass@outlook.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U01875,williamhardy,30,Male,ortizjoshua@gmail.com,1,1,1.0,30.0,285.05,285.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,1.0,1.0,0
U01876,pam38,17,Male,suzanne43@outlook.com,14,7,2.0,1.2574850299401197,971.82,69.41571428571429,0,1,2,0,1,0,3,0,0,4,1,2,3,6,5,3.391428571428571,0.5,1.5,1
U01877,elizabethmassey,19,Male,kimberlydorsey@gmail.com,12,9,1.3333333333333333,1.0434782608695652,1219.46,101.62166666666668,1,0,0,1,0,2,1,1,2,1,2,1,4,6,2,2.9875000000000003,0.75,1.2,1
U01878,nlopez,20,Female,christopher77@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.45,1.0,0.0,0
U01879,davidkemp,32,Female,jeffrey17@outlook.com,15,8,1.875,1.3595166163141994,2367.91,157.86066666666665,2,2,1,2,2,0,3,2,0,0,0,1,6,5,4,2.656,0.5333333333333333,0.7142857142857143,1
U01880,amy23,26,Female,jessica71@gmail.com,2,2,1.0,0.2553191489361702,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4.585,1.0,1.0,0
U01881,paulatanner,30,Male,thompsonsusan@gmail.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U01882,amitchell,30,Female,sarah27@yahoo.com,3,2,1.5,0.6293706293706294,95.21,31.736666666666668,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,3.063333333333334,0.6666666666666666,0.0,0
U01883,william23,30,Female,turnershawn@gmail.com,1,1,1.0,30.0,490.9,490.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.55,1.0,1.0,0
U01884,michelle01,20,Male,imartinez@hotmail.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U01885,pwebb,25,Female,freyamanda@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.68,1.0,1.0,0
U01886,achavez,17,Male,monica77@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U01887,mcintoshdaniel,21,Female,obrown@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.65,1.0,1.0,0
U01888,jonathan59,15,Female,mmarshall@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U01889,bradshawcarol,30,Female,sloanjeremy@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U01890,scampos,18,Female,pamelaoconnell@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U01891,darylmooney,35,Female,aliciamadden@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U01892,wmurphy,16,Male,carriebarnes@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,1.0,1.0,0
U01893,michaelsloan,23,Female,debra53@outlook.com,12,8,1.5,1.5384615384615383,1298.19,108.1825,1,2,1,0,0,2,2,0,2,1,1,0,4,5,3,2.94,0.6666666666666666,1.0,1
U01894,richardsonchristopher,35,Male,marksjohn@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.68,1.0,1.0,0
U01895,danieldavis,35,Female,tinaburns@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U01896,rjones,32,Female,schultzcharles@gmail.com,12,9,1.3333333333333333,1.0140845070422535,1720.41,143.36749999999998,2,2,2,1,0,1,1,1,1,1,0,0,0,5,7,3.065,0.75,5.0,1
U01897,adixon,15,Female,feliciawallace@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U01898,gloria83,26,Male,michaelgonzalez@hotmail.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U01899,bwall,25,Female,combsmaria@hotmail.com,2,2,1.0,1.5789473684210529,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3.1,1.0,2.0,0
U01900,qwood,19,Male,williamschristopher@yahoo.com,11,7,1.5714285714285714,0.9705882352941178,1307.56,118.8690909090909,2,2,0,2,0,0,0,1,1,0,1,2,5,2,4,3.022727272727273,0.6363636363636364,0.3333333333333333,1
U01901,nkim,23,Male,monique71@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.81,1.0,0.0,0
U01902,parsonskathryn,30,Female,charlesbrown@gmail.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U01903,sandersjacob,17,Female,jacqueline38@yahoo.com,13,9,1.4444444444444444,1.1504424778761062,1334.7,102.66923076923078,4,1,1,0,0,2,1,1,1,1,1,0,5,5,3,2.981538461538461,0.6923076923076923,0.8333333333333334,1
U01904,lambertamy,17,Male,morgandavid@gmail.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U01905,suttonlaura,24,Female,paul26@outlook.com,2,2,1.0,0.5263157894736842,490.9,245.45,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2.915,1.0,2.0,0
U01906,hporter,19,Male,debrawilliams@hotmail.com,15,10,1.5,1.6791044776119404,1395.69,93.046,2,1,0,2,2,1,1,1,3,0,1,1,5,6,4,2.4353333333333333,0.6666666666666666,1.0,1
U01907,hmitchell,15,Male,adamsscott@outlook.com,2,2,1.0,0.2884615384615385,89.59,44.795,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.41,1.0,1.0,0
U01908,elizabethjackson,19,Male,natashaclark@hotmail.com,12,9,1.3333333333333333,1.2121212121212122,888.6700000000001,74.05583333333334,1,1,0,1,2,1,0,0,1,1,1,3,5,5,2,3.270833333333333,0.75,0.8333333333333334,1
U01909,sjennings,25,Male,tanya76@hotmail.com,3,3,1.0,0.6666666666666667,37.89,12.63,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1.68,1.0,0.0,0
U01910,leah34,28,Male,ashleyclark@outlook.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U01911,ywhitaker,22,Male,kimberly21@gmail.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U01912,fletcherdestiny,24,Female,qberger@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U01913,ethan70,24,Male,qhiggins@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U01914,ryanadkins,32,Female,christopher63@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U01915,madisonwise,34,Female,salazarcindy@outlook.com,2,2,1.0,0.9523809523809524,453.4,226.7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.205,1.0,0.0,0
U01916,annaliu,29,Male,autumnbest@hotmail.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U01917,juanward,18,Female,solisadrian@yahoo.com,15,8,1.875,1.4423076923076923,1159.54,77.30266666666667,2,0,2,3,0,2,0,2,2,0,1,1,7,3,5,2.994,0.5333333333333333,0.375,1
U01918,gfleming,23,Male,anthony16@hotmail.com,14,8,1.75,1.386138613861386,979.12,69.93714285714286,1,0,1,3,1,0,0,2,2,3,0,1,6,4,4,2.6207142857142856,0.5714285714285714,0.5714285714285714,1
U01919,kyleconway,16,Female,tonyahood@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U01920,matthewkennedy,33,Male,obriensara@yahoo.com,13,8,1.625,1.164179104477612,1627.86,125.22,2,2,1,3,2,1,0,1,1,0,0,0,5,3,5,3.0961538461538463,0.6153846153846154,0.5,1
U01921,nguyenkayla,24,Male,masonedward@hotmail.com,2,2,1.0,0.3296703296703297,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3.645,1.0,2.0,0
U01922,jjohnson,21,Male,caitlin14@gmail.com,2,2,1.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3.295,1.0,1.0,0
U01923,travismartin,19,Male,jessica16@hotmail.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U01924,rhonda09,20,Male,phillip05@yahoo.com,2,2,1.0,0.2409638554216867,89.59,44.795,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.0,1.0,1.0,0
U01925,bgarcia,33,Male,tburns@yahoo.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U01926,harrisbobby,26,Female,parkerstephanie@hotmail.com,13,9,1.4444444444444444,1.7105263157894737,1189.53,91.5023076923077,1,1,0,0,1,1,2,3,0,2,1,1,2,6,5,2.926153846153846,0.6923076923076923,2.0,1
U01927,psummers,27,Female,qholden@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U01928,annehogan,33,Female,hayslisa@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U01929,jonathan04,19,Male,jeffrey72@yahoo.com,14,7,2.0,1.160220994475138,1057.52,75.53714285714285,0,2,2,2,0,0,2,3,0,2,1,0,3,5,6,2.896428571428572,0.5,1.25,1
U01930,kelleyphillip,28,Female,caleb45@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U01931,bcrawford,23,Female,justin29@gmail.com,11,7,1.5714285714285714,1.314741035856574,1270.8,115.52727272727272,2,1,2,0,0,0,0,3,1,1,1,0,3,4,4,2.562727272727273,0.6363636363636364,1.0,1
U01932,reginaldaustin,25,Male,michaelpeters@outlook.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U01933,baileyapril,27,Female,ellenpierce@yahoo.com,2,2,1.0,1.2765957446808511,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3.78,1.0,0.0,0
U01934,imoore,22,Male,turnerdebbie@outlook.com,14,8,1.75,1.2923076923076922,1737.54,124.11,4,1,1,1,2,0,0,2,2,0,1,0,8,3,3,3.321428571428572,0.5714285714285714,0.3333333333333333,1
U01935,morgan05,33,Female,wilsonkevin@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.43,1.0,0.0,0
U01936,aramsey,23,Male,lnguyen@outlook.com,2,2,1.0,0.2448979591836735,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,4.1850000000000005,1.0,1.0,0
U01937,hcharles,21,Female,larry13@outlook.com,1,1,1.0,30.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.64,1.0,1.0,0
U01938,cynthiakoch,33,Female,brownpatricia@gmail.com,2,2,1.0,1.5,490.9,245.45,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4.345,1.0,2.0,0
U01939,wayne63,35,Male,townsenddonald@yahoo.com,4,4,1.0,0.7547169811320755,418.61,104.6525,0,0,0,1,0,0,1,0,1,1,0,0,1,1,2,2.975,1.0,0.5,0
U01940,shaffertravis,16,Female,diazchristopher@hotmail.com,2,2,1.0,0.2816901408450704,276.37,138.185,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3.41,1.0,0.0,0
U01941,charlessullivan,26,Female,laura74@yahoo.com,1,1,1.0,30.0,89.59,89.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68,1.0,0.0,0
U01942,mike82,27,Male,lindsey50@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U01943,james23,17,Male,sarahscott@yahoo.com,14,7,2.0,1.186440677966102,1499.75,107.125,0,0,2,1,0,2,3,3,0,1,2,0,2,5,7,3.733571428571429,0.5,1.6666666666666667,1
U01944,lisa00,19,Female,amandawarren@gmail.com,2,2,1.0,0.9230769230769232,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3.875,1.0,1.0,0
U01945,bakerkimberly,29,Female,mcclainsean@gmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U01946,oschmidt,19,Female,seanmueller@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.73,1.0,0.0,0
U01947,gilmorebrent,27,Female,jeremynavarro@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U01948,keith04,33,Female,kimberlyroberts@hotmail.com,1,1,1.0,30.0,276.37,276.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72,1.0,0.0,0
U01949,iwest,19,Male,clayton00@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.73,1.0,0.0,0
U01950,juarezkatherine,29,Male,jeanne26@outlook.com,2,2,1.0,1.1111111111111112,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.87,1.0,0.0,0
